elapsed_sec,angle_deg,flex_raw_adc,current_mA
4.493618011474609,31.0,700.0,0.62
4.543159008026123,30.0,700.0,0.49
4.553440809249878,32.0,700.0,174.73
4.574299097061157,35.0,701.0,0.62
4.5936198234558105,39.0,701.0,0.49
4.63814115524292,45.0,700.0,-0.13
4.6383819580078125,52.0,700.0,2.37
4.6527159214019775,59.0,700.0,426.03
4.674027919769287,68.0,700.0,-11.56
4.693084001541138,77.0,707.0,328.39
4.748250961303711,86.0,699.0,285.31
4.74826192855835,96.0,700.0,244.02
4.753693103790283,105.0,701.0,247.63
4.777089834213257,114.0,701.0,25.45
4.792536020278931,122.0,697.0,227.68
4.828499794006348,130.0,700.0,202.63
4.8327178955078125,136.0,700.0,232.37
4.852973937988281,141.0,709.0,2.81
4.87300181388855,145.0,700.0,-1.79
4.89321494102478,148.0,700.0,21.38
4.9160380363464355,149.0,700.0,342.32
4.945446968078613,149.0,700.0,0.85
4.9642438888549805,147.0,700.0,0.85
4.978302955627441,144.0,700.0,3.93
5.016582012176514,140.0,696.0,0.4
5.056851148605347,127.0,700.0,340.67
5.0589258670806885,120.0,700.0,403.62
5.075999975204468,111.0,697.0,336.38
5.092790842056274,102.0,700.0,0.49
5.120672941207886,93.0,698.0,72.23
5.1390790939331055,83.0,700.0,80.49
5.1584391593933105,74.0,700.0,288.53
5.1778950691223145,65.0,703.0,241.07
5.195145845413208,57.0,700.0,227.68
5.213764905929565,49.0,700.0,238.44
5.258964776992798,43.0,701.0,26.96
5.25897479057312,38.0,701.0,81.92
5.274730920791626,34.0,701.0,72.54
5.29311990737915,31.0,700.0,344.42
5.3171067237854,30.0,700.0,0.62
5.354535102844238,30.0,700.0,0.27
5.360270977020264,32.0,698.0,39.29
5.373201131820679,35.0,701.0,3.12
5.3928868770599365,39.0,697.0,0.62
5.414215087890625,45.0,700.0,0.71
5.457650899887085,52.0,700.0,0.62
5.463037014007568,59.0,700.0,69.69
5.47368597984314,68.0,699.0,-8.48
5.4996960163116455,77.0,701.0,55.98
5.51698899269104,86.0,700.0,260.49
5.534557819366455,96.0,699.0,240.85
5.566196918487549,105.0,700.0,247.1
5.580549001693726,114.0,700.0,239.42
5.60014796257019,122.0,700.0,246.43
5.612720966339111,130.0,700.0,190.4
5.634758949279785,136.0,700.0,257.1
5.670209884643555,141.0,700.0,44.64
5.67376708984375,145.0,701.0,0.62
5.6934709548950195,148.0,699.0,0.49
5.713686943054199,149.0,700.0,276.74
5.736437797546387,149.0,700.0,0.62
5.753805875778198,147.0,700.0,1.07
5.773068904876709,144.0,700.0,3.57
5.7933759689331055,140.0,700.0,0.49
5.812906980514526,134.0,700.0,6.79
5.837038993835449,127.0,701.0,0.85
5.8554370403289795,120.0,700.0,274.02
5.874176979064941,111.0,701.0,270.27
5.895967960357666,102.0,700.0,299.6
