elapsed_sec,angle_deg,flex_raw_adc,current_mA
17.38,30.0,719.0,85.3
17.4,30.0,720.0,80.0
17.42,30.0,720.0,0.4
17.44,32.0,722.0,31.1
17.46,36.0,723.0,0.4
17.48,41.0,728.0,90.5
17.5,47.0,729.0,0.7
17.52,54.0,734.0,6.3
17.54,62.0,740.0,31.6
17.56,71.0,747.0,168.0
17.58,80.0,752.0,343.4
17.6,89.0,755.0,324.8
17.62,98.0,755.0,152.9
17.64,108.0,757.0,291.4
17.66,116.0,762.0,239.4
17.68,124.0,766.0,208.3
17.7,132.0,769.0,141.9
17.72,138.0,766.0,308.3
17.74,143.0,764.0,0.7
17.76,146.0,768.0,26.9
17.78,149.0,764.0,17.5
17.8,149.0,768.0,224.4
17.82,149.0,769.0,0.2
17.84,147.0,770.0,36.5
17.86,143.0,770.0,0.4
17.88,138.0,766.0,125.7
17.9,132.0,765.0,0.9
17.92,125.0,766.0,95.9
17.94,117.0,774.0,293.0
17.96,108.0,768.0,115.7
17.98,99.0,766.0,8.5
18.0,90.0,764.0,132.7
18.02,81.0,760.0,285.8
18.04,71.0,758.0,143.7
18.06,63.0,750.0,0.2
18.08,54.0,744.0,479.7
18.1,47.0,739.0,311.4
18.12,41.0,726.0,201.2
18.14,36.0,720.0,145.6
18.16,33.0,717.0,189.1
18.18,30.0,718.0,3.3
18.2,30.0,718.0,44.9
18.22,30.0,727.0,34.5
18.24,32.0,725.0,0.7
18.26,36.0,723.0,0.4
18.28,41.0,725.0,0.4
18.3,47.0,731.0,0.4
18.32,54.0,733.0,21.1
18.34,62.0,740.0,225.0
18.36,71.0,745.0,376.9
18.38,80.0,752.0,0.4
18.4,89.0,755.0,489.1
18.42,98.0,751.0,300.2
18.44,108.0,760.0,194.2
18.46,117.0,766.0,136.2
18.48,124.0,765.0,214.1
18.5,132.0,765.0,151.1
18.52,138.0,762.0,86.9
18.54,143.0,766.0,-3.1
18.56,146.0,768.0,77.1
18.58,149.0,769.0,263.7
18.6,149.0,766.0,22.3
18.62,149.0,771.0,0.4
18.64,147.0,771.0,50.0
18.66,143.0,769.0,0.1
18.68,138.0,768.0,139.6
18.7,132.0,771.0,204.8
18.72,125.0,764.0,0.6
18.74,117.0,782.0,304.9
18.76,108.0,769.0,16.2
18.78,99.0,766.0,71.4
18.8,90.0,766.0,152.3
18.82,81.0,760.0,286.6
18.84,71.0,756.0,242.5
18.86,63.0,753.0,233.9
18.88,55.0,742.0,0.4
18.9,47.0,732.0,433.7
18.92,41.0,722.0,257.9
18.94,36.0,719.0,221.2
18.96,33.0,717.0,53.3
18.98,30.0,720.0,39.0
19.0,30.0,718.0,112.9
19.02,30.0,723.0,32.2
19.04,32.0,722.0,0.1
19.06,36.0,722.0,0.4
19.08,41.0,726.0,36.1
19.1,47.0,731.0,0.2
19.12,54.0,736.0,409.4
19.14,62.0,742.0,426.7
19.16,71.0,748.0,352.8
19.18,80.0,757.0,139.6
19.2,89.0,756.0,71.9
19.22,98.0,756.0,11.1
19.24,108.0,761.0,240.1
19.26,116.0,763.0,136.2
19.28,124.0,768.0,167.5
19.3,132.0,765.0,80.7
19.32,138.0,766.0,-0.8
19.34,143.0,769.0,73.3
19.36,146.0,770.0,87.7
19.38,149.0,768.0,88.6
19.4,149.0,770.0,0.6
19.42,149.0,769.0,4.6
19.44,147.0,768.0,37.9
19.46,143.0,770.0,0.2
19.48,138.0,767.0,78.3
19.5,132.0,768.0,327.0
19.52,125.0,763.0,14.6
19.54,117.0,772.0,359.8
19.56,108.0,769.0,108.3
19.58,99.0,768.0,146.8
19.6,90.0,765.0,270.7
19.62,81.0,763.0,310.2
19.64,71.0,757.0,198.3
19.66,63.0,751.0,245.1
19.68,55.0,745.0,39.4
19.7,47.0,732.0,271.6
19.72,41.0,726.0,63.6
19.74,36.0,724.0,74.0
19.76,33.0,720.0,0.7
19.78,30.0,718.0,155.8
19.8,30.0,719.0,61.4
19.82,30.0,721.0,0.6
19.84,32.0,722.0,0.4
19.86,36.0,720.0,0.2
19.88,41.0,724.0,40.4
19.9,47.0,731.0,224.1
19.92,54.0,734.0,425.8
19.94,62.0,738.0,405.3
19.96,71.0,744.0,0.4
19.98,80.0,751.0,510.1
20.0,89.0,756.0,241.2
20.02,98.0,759.0,251.5
20.04,108.0,758.0,213.7
20.06,116.0,769.0,203.4
20.08,124.0,769.0,-4.1
20.1,132.0,769.0,490.4
20.12,138.0,766.0,180.0
20.14,143.0,768.0,343.9
20.16,146.0,769.0,166.6
20.18,149.0,769.0,59.1
20.2,149.0,766.0,22.4
20.22,149.0,766.0,0.4
20.24,147.0,765.0,36.3
20.26,143.0,768.0,0.4
20.28,138.0,768.0,0.4
20.3,132.0,765.0,0.7
20.32,125.0,767.0,95.8
20.34,117.0,769.0,168.1
20.36,108.0,762.0,162.0
20.38,99.0,766.0,181.0
20.4,90.0,763.0,321.2
20.42,81.0,760.0,327.4
20.44,71.0,754.0,73.0
20.46,63.0,750.0,141.4
20.48,55.0,738.0,144.5
20.5,47.0,726.0,270.6
20.52,41.0,724.0,89.8
20.54,36.0,721.0,0.7
20.56,33.0,720.0,153.3
20.58,30.0,717.0,438.8
20.6,30.0,718.0,96.4
20.62,30.0,720.0,1.5
20.64,32.0,720.0,0.4
20.66,36.0,718.0,0.4
20.68,41.0,723.0,45.7
20.7,47.0,728.0,89.5
20.72,54.0,731.0,442.3
20.74,62.0,736.0,10.4
20.76,71.0,745.0,0.0
20.78,80.0,752.0,46.7
20.8,89.0,755.0,304.8
20.82,98.0,755.0,257.6
20.84,108.0,758.0,280.0
20.86,116.0,761.0,38.3
20.88,124.0,764.0,254.8
20.9,132.0,766.0,100.5
20.92,138.0,770.0,139.0
20.94,143.0,769.0,236.6
20.96,146.0,766.0,38.7
20.98,149.0,766.0,-26.6
21.0,150.0,765.0,91.6
21.02,149.0,765.0,0.6
21.04,147.0,768.0,0.2
21.06,143.0,770.0,0.4
21.08,138.0,769.0,45.9
21.1,132.0,762.0,202.7
21.12,125.0,770.0,251.6
21.14,117.0,769.0,453.1
21.16,108.0,766.0,378.5
21.18,99.0,765.0,150.8
21.2,90.0,763.0,302.0
21.22,81.0,761.0,270.8
21.24,71.0,756.0,138.7
21.26,62.0,751.0,145.7
21.28,55.0,743.0,91.3
21.3,47.0,731.0,158.2
21.32,41.0,724.0,89.5
21.34,36.0,724.0,317.2
21.36,33.0,715.0,172.5
21.38,30.0,718.0,425.4
21.4,30.0,718.0,40.0
21.42,30.0,721.0,34.5
21.44,32.0,720.0,0.4
21.46,36.0,722.0,0.1
21.48,41.0,730.0,87.6
21.5,47.0,730.0,0.8
21.52,54.0,734.0,0.6
21.54,62.0,740.0,16.3
21.56,71.0,746.0,201.4
21.58,80.0,752.0,312.0
21.6,89.0,761.0,0.4
21.62,98.0,755.0,518.8
21.64,108.0,757.0,218.7
21.66,116.0,763.0,119.8
21.68,124.0,766.0,163.9
21.7,132.0,768.0,143.8
21.72,138.0,768.0,147.2
21.74,143.0,766.0,83.8
21.76,146.0,767.0,5.8
21.78,149.0,765.0,79.5
21.8,149.0,764.0,0.4
21.82,149.0,765.0,89.9
21.84,147.0,769.0,41.3
21.86,143.0,769.0,0.0
21.88,138.0,766.0,168.4
21.9,132.0,764.0,230.1
21.92,125.0,764.0,0.2
21.94,117.0,770.0,640.1
21.96,108.0,768.0,349.5
21.98,99.0,765.0,286.1
22.0,90.0,765.0,131.4
22.02,81.0,760.0,274.4
22.04,71.0,755.0,140.1
22.06,63.0,752.0,212.0
22.08,55.0,742.0,109.8
22.1,47.0,734.0,277.6
22.12,41.0,724.0,116.7
22.14,36.0,723.0,166.6
22.16,33.0,721.0,250.4
22.18,30.0,717.0,2.4
22.2,30.0,717.0,36.4
22.22,30.0,720.0,38.1
22.24,32.0,719.0,0.4
22.26,36.0,724.0,0.7
22.28,41.0,732.0,0.8
22.3,47.0,732.0,0.4
22.32,54.0,732.0,613.6
22.34,62.0,738.0,103.8
22.36,71.0,742.0,164.1
22.38,80.0,751.0,0.4
22.4,89.0,756.0,475.4
22.42,98.0,756.0,287.8
22.44,108.0,757.0,130.2
22.46,116.0,761.0,149.5
22.48,125.0,763.0,235.6
22.5,132.0,765.0,152.3
22.52,138.0,769.0,104.8
22.54,143.0,768.0,-32.0
22.56,146.0,766.0,23.5
22.58,149.0,766.0,369.1
22.6,149.0,768.0,22.4
22.62,149.0,766.0,0.4
22.64,147.0,772.0,39.9
22.66,143.0,769.0,0.4
22.68,138.0,769.0,0.7
22.7,132.0,765.0,429.1
22.72,125.0,777.0,346.3
22.74,117.0,772.0,21.8
22.76,108.0,768.0,73.3
22.78,99.0,766.0,54.7
22.8,90.0,763.0,160.2
22.82,81.0,760.0,275.4
22.84,71.0,760.0,246.3
22.86,63.0,754.0,181.0
22.88,55.0,746.0,48.5
22.9,47.0,737.0,142.1
22.92,41.0,733.0,165.3
22.94,36.0,726.0,162.9
22.96,32.0,717.0,5.8
22.98,30.0,717.0,41.9
23.0,30.0,718.0,-5.2
23.02,30.0,720.0,39.4
23.04,32.0,718.0,0.2
23.06,36.0,720.0,0.8
23.08,41.0,731.0,31.4
23.1,47.0,731.0,207.5
23.12,54.0,736.0,93.1
23.14,62.0,737.0,567.2
23.16,71.0,745.0,369.3
23.18,80.0,750.0,176.6
23.2,89.0,755.0,26.5
23.22,98.0,757.0,259.5
23.24,108.0,758.0,252.5
23.26,116.0,761.0,248.7
23.28,124.0,767.0,150.6
23.3,132.0,766.0,238.1
23.32,138.0,769.0,-23.8
23.34,143.0,766.0,26.6
23.36,146.0,765.0,147.8
23.38,149.0,768.0,90.2
23.4,149.0,766.0,0.7
23.42,149.0,766.0,32.2
23.44,147.0,769.0,96.4
23.46,143.0,770.0,0.4
23.48,138.0,770.0,51.6
23.5,132.0,764.0,0.7
23.52,125.0,765.0,35.9
23.54,117.0,771.0,6.1
23.56,108.0,765.0,157.9
23.58,99.0,764.0,150.5
23.6,90.0,763.0,164.9
23.62,81.0,761.0,279.3
23.64,71.0,756.0,306.9
23.66,63.0,753.0,-12.5
23.68,55.0,742.0,128.8
23.7,47.0,735.0,283.7
23.72,41.0,725.0,160.6
23.74,36.0,724.0,0.7
23.76,33.0,718.0,-10.5
23.78,30.0,717.0,-24.1
23.8,30.0,718.0,101.0
23.82,30.0,719.0,38.3
23.84,32.0,718.0,0.6
23.86,36.0,722.0,0.4
23.88,41.0,730.0,76.6
23.9,47.0,734.0,222.5
23.92,54.0,736.0,316.6
23.94,62.0,740.0,410.4
23.96,71.0,745.0,345.9
23.98,80.0,752.0,3.9
24.0,89.0,760.0,72.6
24.02,98.0,756.0,260.9
24.04,108.0,757.0,266.0
24.06,116.0,763.0,289.8
24.08,124.0,770.0,174.9
24.1,132.0,769.0,99.1
24.12,138.0,769.0,67.4
24.14,143.0,767.0,87.4
24.16,146.0,765.0,86.2
24.18,149.0,769.0,83.1
24.2,149.0,768.0,3.9
24.22,149.0,770.0,1.2
24.24,147.0,769.0,85.9
24.26,143.0,769.0,0.4
24.28,138.0,771.0,46.9
24.3,132.0,767.0,0.7
24.32,125.0,771.0,0.7
24.34,117.0,771.0,253.9
24.36,108.0,768.0,175.8
24.38,99.0,766.0,171.6
24.4,90.0,764.0,293.1
24.42,81.0,761.0,356.3
24.44,71.0,756.0,-16.2
24.46,63.0,753.0,253.3
24.48,55.0,744.0,145.1
24.5,47.0,731.0,290.0
24.52,41.0,726.0,87.4
24.54,36.0,724.0,-19.1
24.56,33.0,718.0,46.2
24.58,30.0,718.0,223.5
24.6,30.0,718.0,35.9
24.62,30.0,717.0,33.7
24.64,32.0,718.0,0.6
24.66,36.0,723.0,0.6
24.68,41.0,731.0,100.5
24.7,47.0,730.0,372.4
24.72,54.0,736.0,71.0
24.74,62.0,739.0,470.7
24.76,71.0,746.0,224.1
24.78,80.0,752.0,12.5
24.8,89.0,752.0,496.4
24.82,98.0,756.0,281.4
24.84,108.0,760.0,220.8
24.86,116.0,761.0,151.6
24.88,125.0,763.0,234.6
24.9,132.0,771.0,124.3
24.92,138.0,769.0,116.0
24.94,143.0,767.0,222.9
24.96,146.0,766.0,35.7
24.98,149.0,770.0,59.2
25.0,149.0,766.0,0.4
25.02,149.0,766.0,0.6
25.04,147.0,770.0,71.6
25.06,143.0,771.0,13.2
25.08,138.0,765.0,42.8
25.1,132.0,763.0,0.4
25.12,125.0,782.0,-7.6
25.14,117.0,770.0,189.3
25.16,108.0,770.0,445.4
25.18,99.0,765.0,0.2
25.2,90.0,764.0,642.3
25.22,80.0,762.0,268.2
25.24,71.0,758.0,125.4
25.26,63.0,755.0,140.3
25.28,55.0,748.0,197.5
25.3,47.0,735.0,292.5
25.32,41.0,728.0,25.4
25.34,36.0,722.0,77.5
25.36,33.0,719.0,31.6
25.38,30.0,716.0,283.8
25.4,30.0,720.0,42.5
25.42,30.0,718.0,29.7
25.44,32.0,716.0,1.0
25.46,36.0,721.0,0.4
25.48,41.0,732.0,143.6
25.5,47.0,731.0,0.2
25.52,54.0,733.0,672.4
25.54,62.0,739.0,379.1
25.56,71.0,748.0,196.2
25.58,80.0,753.0,144.1
25.6,89.0,754.0,303.3
25.62,98.0,756.0,205.7
25.64,108.0,764.0,209.1
25.66,116.0,764.0,98.6
25.68,124.0,772.0,83.5
25.7,132.0,769.0,142.6
25.72,138.0,763.0,166.7
25.74,143.0,765.0,8.8
25.76,146.0,765.0,44.1
25.78,149.0,770.0,-2.4
25.8,149.0,770.0,337.5
25.82,149.0,769.0,0.6
25.84,147.0,769.0,25.3
25.86,143.0,768.0,1.9
25.88,138.0,769.0,0.6
25.9,132.0,762.0,229.9
25.92,125.0,773.0,297.0
25.94,117.0,769.0,299.1
25.96,108.0,766.0,441.1
25.98,99.0,765.0,0.8
26.0,90.0,762.0,18.3
26.02,81.0,761.0,264.5
26.04,71.0,755.0,147.8
26.06,63.0,754.0,246.6
26.08,55.0,745.0,310.0
26.1,47.0,733.0,268.5
26.12,41.0,725.0,5.4
26.14,36.0,722.0,29.5
26.16,33.0,718.0,105.4
26.18,30.0,717.0,3.1
26.2,30.0,717.0,36.6
26.22,30.0,718.0,87.0
26.24,32.0,716.0,0.1
26.26,36.0,724.0,43.8
26.28,41.0,734.0,75.8
26.3,47.0,733.0,3.0
26.32,54.0,735.0,10.1
26.34,62.0,741.0,159.8
26.36,71.0,747.0,344.7
26.38,80.0,752.0,218.3
26.4,89.0,755.0,160.2
26.42,98.0,756.0,224.1
26.44,108.0,760.0,273.3
26.46,117.0,763.0,252.5
26.48,124.0,766.0,141.3
26.5,132.0,768.0,157.6
26.52,138.0,769.0,44.6
26.54,143.0,768.0,86.8
26.56,146.0,765.0,26.2
26.58,149.0,768.0,179.8
26.6,149.0,769.0,531.1
26.62,149.0,770.0,0.7
26.64,147.0,768.0,31.0
26.66,143.0,768.0,0.2
26.68,138.0,769.0,98.3
26.7,132.0,765.0,466.3
26.72,125.0,780.0,196.5
26.74,117.0,771.0,511.2
26.76,108.0,766.0,-4.3
26.78,99.0,764.0,-15.7
26.8,90.0,762.0,25.9
26.82,81.0,760.0,291.5
26.84,71.0,755.0,278.7
26.86,63.0,752.0,265.9
26.88,55.0,741.0,49.4
26.9,47.0,733.0,288.4
26.92,41.0,722.0,92.2
26.94,36.0,716.0,264.5
26.96,33.0,717.0,278.5
26.98,30.0,717.0,0.7
27.0,30.0,719.0,74.0
27.02,30.0,720.0,3.4
27.04,32.0,720.0,35.0
27.06,36.0,723.0,0.7
27.08,41.0,733.0,39.5
27.1,47.0,731.0,0.4
27.12,54.0,733.0,162.4
27.14,62.0,742.0,419.8
27.16,71.0,746.0,196.9
27.18,80.0,757.0,240.3
27.2,89.0,757.0,303.0
27.22,98.0,756.0,0.2
27.24,108.0,761.0,500.6
27.26,116.0,765.0,134.1
27.28,124.0,770.0,340.5
27.3,132.0,763.0,229.1
27.32,138.0,766.0,144.3
27.34,143.0,767.0,102.8
27.36,147.0,766.0,31.6
27.38,149.0,769.0,283.1
27.4,149.0,769.0,44.4
27.42,149.0,770.0,26.7
27.44,147.0,768.0,0.4
27.46,143.0,768.0,0.4
27.48,138.0,766.0,41.8
27.5,132.0,764.0,458.8
27.52,125.0,774.0,26.1
27.54,117.0,766.0,184.1
27.56,108.0,766.0,-16.2
27.58,99.0,765.0,143.8
27.6,89.0,761.0,186.2
27.62,81.0,757.0,303.9
27.64,71.0,754.0,253.3
27.66,63.0,747.0,9.1
27.68,55.0,738.0,78.7
27.7,47.0,728.0,297.3
27.72,41.0,724.0,90.2
27.74,36.0,721.0,247.6
27.76,33.0,715.0,4.6
27.78,30.0,717.0,38.8
27.8,30.0,716.0,148.4
27.82,30.0,717.0,80.3
27.84,32.0,717.0,0.2
27.86,36.0,720.0,0.6
27.88,41.0,727.0,33.7
27.9,47.0,731.0,0.7
27.92,54.0,731.0,312.7
27.94,62.0,738.0,445.8
27.96,71.0,749.0,335.2
27.98,80.0,751.0,122.1
28.0,89.0,755.0,-0.9
28.02,98.0,754.0,10.7
28.04,108.0,760.0,275.9
28.06,116.0,763.0,279.7
28.08,124.0,765.0,157.6
28.1,132.0,765.0,64.3
28.12,138.0,768.0,65.3
28.14,143.0,765.0,4.5
28.16,147.0,767.0,37.4
28.18,149.0,771.0,97.1
28.2,149.0,770.0,0.7
28.22,149.0,768.0,16.5
28.24,147.0,766.0,120.8
28.26,143.0,766.0,0.4
28.28,138.0,766.0,80.4
28.3,132.0,765.0,48.7
28.32,125.0,780.0,0.6
28.34,117.0,771.0,99.0
28.36,108.0,766.0,125.0
28.38,99.0,763.0,155.3
28.4,90.0,762.0,360.7
28.42,81.0,759.0,291.5
28.44,71.0,755.0,55.9
28.46,63.0,751.0,228.4
28.48,55.0,742.0,0.4
28.5,47.0,733.0,490.1
28.52,41.0,725.0,318.1
28.54,36.0,719.0,0.0
28.56,33.0,720.0,119.7
28.58,30.0,717.0,144.4
28.6,30.0,715.0,153.3
28.62,30.0,722.0,30.4
28.64,32.0,721.0,0.4
28.66,36.0,724.0,0.2
28.68,41.0,738.0,102.5
28.7,47.0,737.0,189.1
28.72,54.0,738.0,297.9
28.74,62.0,750.0,400.9
28.76,71.0,749.0,18.3
28.78,80.0,752.0,18.8
28.8,89.0,756.0,206.5
28.82,98.0,757.0,151.3
28.84,108.0,758.0,268.8
28.86,116.0,765.0,147.4
28.88,124.0,771.0,-18.1
28.9,132.0,769.0,73.5
28.92,138.0,768.0,82.8
28.94,143.0,766.0,102.6
28.96,146.0,767.0,51.4
28.98,149.0,771.0,75.2
29.0,149.0,768.0,23.1
29.02,149.0,768.0,96.4
29.04,147.0,766.0,-0.3
29.06,143.0,770.0,0.2
29.08,138.0,770.0,40.8
29.1,132.0,763.0,2.7
29.12,125.0,779.0,167.5
29.14,117.0,769.0,308.8
29.16,108.0,768.0,218.7
29.18,99.0,765.0,162.3
29.2,90.0,761.0,284.5
29.22,81.0,760.0,291.6
29.24,71.0,755.0,261.9
29.26,63.0,751.0,146.5
29.28,55.0,741.0,150.3
29.3,47.0,733.0,342.0
29.32,41.0,725.0,43.5
29.34,36.0,717.0,-39.4
29.36,33.0,719.0,17.4
29.38,30.0,720.0,509.9
29.4,30.0,717.0,44.5
29.42,30.0,718.0,29.2
29.44,32.0,722.0,0.8
29.46,36.0,722.0,0.7
29.48,41.0,734.0,89.0
29.5,47.0,729.0,1.1
29.52,54.0,733.0,5.3
29.54,62.0,738.0,175.7
29.56,71.0,746.0,129.2
29.58,80.0,750.0,345.5
29.6,89.0,760.0,138.6
29.62,98.0,754.0,160.8
29.64,108.0,762.0,248.4
29.66,116.0,769.0,268.2
29.68,124.0,763.0,84.2
29.7,132.0,764.0,141.1
29.72,138.0,768.0,159.9
29.74,143.0,765.0,93.6
29.76,146.0,764.0,35.3
29.78,149.0,769.0,0.7
29.8,149.0,770.0,291.6
29.82,149.0,767.0,0.7
29.84,147.0,763.0,36.9
29.86,143.0,764.0,0.2
29.88,138.0,766.0,181.7
29.9,132.0,761.0,235.0
29.92,125.0,776.0,414.2
29.94,117.0,769.0,280.9
29.96,108.0,766.0,371.2
29.98,99.0,763.0,30.1
30.0,90.0,761.0,-5.7
30.02,81.0,756.0,294.5
30.04,71.0,753.0,233.9
30.06,63.0,749.0,160.2
30.08,55.0,738.0,96.0
30.1,47.0,725.0,282.4
30.12,41.0,722.0,22.1
30.14,36.0,717.0,23.1
30.16,33.0,715.0,410.8
30.18,30.0,717.0,155.1
30.2,30.0,718.0,36.9
30.22,30.0,722.0,68.3
30.24,32.0,723.0,0.4
30.26,36.0,724.0,0.8
30.28,41.0,730.0,84.4
30.3,47.0,731.0,3.5
30.32,54.0,733.0,13.2
30.34,62.0,740.0,146.2
30.36,71.0,746.0,166.0
30.38,80.0,752.0,157.0
30.4,89.0,754.0,309.8
30.42,98.0,754.0,98.6
30.44,108.0,761.0,260.0
30.46,116.0,763.0,126.7
30.48,124.0,763.0,147.4
30.5,132.0,764.0,158.3
30.52,138.0,766.0,277.9
30.54,143.0,765.0,6.8
30.56,146.0,765.0,27.9
30.58,149.0,770.0,126.2
30.6,149.0,770.0,182.0
30.62,149.0,766.0,0.4
30.64,147.0,769.0,0.4
30.66,143.0,766.0,0.0
30.68,138.0,768.0,103.8
30.7,132.0,763.0,398.3
30.72,125.0,774.0,289.9
30.74,117.0,772.0,490.6
30.76,108.0,766.0,3.2
30.78,99.0,765.0,-6.2
30.8,90.0,762.0,323.7
30.82,81.0,761.0,292.4
30.84,71.0,755.0,277.9
30.86,63.0,752.0,248.7
30.88,55.0,741.0,89.1
30.9,47.0,733.0,335.8
30.92,41.0,724.0,43.0
30.94,36.0,721.0,136.0
30.96,33.0,721.0,396.7
30.98,30.0,716.0,11.3
31.0,30.0,716.0,35.8
31.02,30.0,721.0,33.4
31.04,32.0,723.0,0.4
31.06,36.0,723.0,0.4
31.08,41.0,729.0,42.6
31.1,47.0,729.0,0.6
31.12,54.0,733.0,3.3
31.14,62.0,740.0,178.7
31.16,71.0,747.0,195.7
31.18,80.0,753.0,496.4
31.2,89.0,753.0,304.2
31.22,98.0,754.0,99.2
31.24,108.0,760.0,256.1
31.26,116.0,762.0,143.9
31.28,124.0,768.0,148.9
31.3,132.0,764.0,156.9
31.32,138.0,765.0,148.1
31.34,143.0,765.0,-19.5
31.36,146.0,767.0,86.4
31.38,149.0,770.0,34.7
31.4,149.0,766.0,92.3
31.42,149.0,767.0,7.0
31.44,147.0,766.0,3.4
31.46,143.0,765.0,0.1
31.48,138.0,765.0,429.4
31.5,132.0,762.0,19.5
31.52,125.0,772.0,132.6
31.54,117.0,769.0,9.8
31.56,108.0,767.0,152.9
31.58,99.0,764.0,43.5
31.6,90.0,762.0,299.2
31.62,81.0,760.0,344.2
31.64,71.0,754.0,241.3
31.66,63.0,750.0,22.4
31.68,55.0,738.0,70.7
31.7,47.0,729.0,251.7
31.72,41.0,722.0,0.4
31.74,36.0,718.0,447.9
31.76,33.0,717.0,0.4
31.78,30.0,717.0,64.5
31.8,30.0,718.0,101.6
31.82,30.0,725.0,0.6
31.84,32.0,719.0,0.2
31.86,36.0,723.0,0.6
31.88,41.0,727.0,35.8
31.9,47.0,729.0,279.4
31.92,54.0,733.0,451.3
31.94,62.0,740.0,495.8
31.96,71.0,744.0,333.4
31.98,80.0,750.0,199.2
32.0,89.0,754.0,31.6
32.02,99.0,755.0,15.7
32.04,108.0,756.0,267.0
32.06,117.0,762.0,194.2
32.08,125.0,771.0,157.7
32.1,132.0,764.0,271.3
32.12,138.0,762.0,162.5
32.14,143.0,764.0,94.0
32.16,146.0,769.0,137.7
32.18,149.0,770.0,44.3
32.2,149.0,769.0,0.4
32.22,149.0,768.0,35.3
32.24,147.0,768.0,0.4
32.26,143.0,764.0,79.5
32.28,138.0,762.0,48.3
32.3,132.0,768.0,0.9
32.32,125.0,781.0,3.2
32.34,117.0,770.0,1.8
32.36,108.0,765.0,158.6
32.38,99.0,762.0,160.8
32.4,90.0,762.0,0.4
32.42,81.0,753.0,508.5
32.44,71.0,752.0,274.8
32.46,63.0,752.0,124.5
32.48,55.0,741.0,133.3
32.5,47.0,733.0,187.0
32.52,41.0,724.0,92.4
32.54,36.0,720.0,89.8
32.56,33.0,716.0,-17.1
32.58,30.0,716.0,86.6
32.6,30.0,720.0,251.2
32.62,30.0,718.0,43.7
32.64,32.0,721.0,26.6
32.66,36.0,723.0,62.5
32.68,41.0,734.0,106.5
32.7,47.0,733.0,197.3
32.72,54.0,736.0,472.5
32.74,62.0,740.0,451.0
32.76,71.0,746.0,74.3
32.78,80.0,750.0,-12.6
32.8,89.0,752.0,506.7
32.82,99.0,755.0,246.2
32.84,108.0,760.0,141.1
32.86,116.0,764.0,124.7
32.88,124.0,768.0,212.2
32.9,132.0,766.0,121.1
32.92,138.0,766.0,32.5
32.94,143.0,765.0,152.4
32.96,146.0,765.0,9.1
32.98,149.0,768.0,62.3
33.0,149.0,769.0,3.4
33.02,149.0,766.0,90.7
33.04,147.0,765.0,28.8
33.06,143.0,764.0,37.8
33.08,138.0,766.0,0.7
33.1,132.0,766.0,0.7
33.12,125.0,778.0,-8.4
33.14,117.0,769.0,359.1
33.16,108.0,766.0,266.4
33.18,99.0,762.0,446.1
33.2,90.0,761.0,270.8
33.22,81.0,758.0,254.5
33.24,71.0,754.0,-1.9
33.26,63.0,748.0,15.9
33.28,55.0,737.0,153.3
33.3,47.0,728.0,279.9
33.32,41.0,721.0,78.3
33.34,36.0,716.0,12.1
33.36,32.0,714.0,102.5
33.38,30.0,716.0,323.9
33.4,30.0,717.0,63.7
33.42,30.0,716.0,30.6
33.44,32.0,721.0,0.8
33.46,36.0,723.0,11.6
33.48,41.0,734.0,161.4
33.5,47.0,729.0,304.7
33.52,54.0,733.0,17.0
33.54,62.0,738.0,289.4
33.56,71.0,748.0,2.9
33.58,80.0,753.0,155.7
33.6,89.0,756.0,150.8
33.62,98.0,754.0,152.6
33.64,108.0,759.0,291.9
33.66,116.0,763.0,3.1
33.68,124.0,764.0,37.7
33.7,132.0,769.0,0.0
33.72,138.0,764.0,0.7
33.74,143.0,770.0,641.2
33.76,146.0,763.0,300.2
33.78,149.0,769.0,85.2
33.8,149.0,768.0,-35.1
33.82,149.0,767.0,0.4
33.84,147.0,765.0,42.4
33.86,143.0,765.0,0.2
33.88,138.0,763.0,34.1
33.9,132.0,761.0,79.8
33.92,125.0,773.0,159.6
33.94,117.0,767.0,451.3
33.96,108.0,768.0,348.3
33.98,99.0,762.0,273.6
34.0,90.0,761.0,283.5
34.02,81.0,754.0,260.3
34.04,71.0,750.0,133.2
34.06,62.0,742.0,146.9
34.08,55.0,730.0,289.4
34.1,47.0,724.0,279.1
34.12,41.0,719.0,68.9
34.14,36.0,716.0,88.7
34.16,33.0,716.0,244.1
34.18,30.0,717.0,169.1
34.2,30.0,717.0,47.6
34.22,30.0,718.0,39.1
34.24,32.0,722.0,0.7
34.26,36.0,720.0,23.0
34.28,41.0,723.0,65.0
34.3,47.0,728.0,0.7
34.32,54.0,730.0,0.4
34.34,62.0,733.0,0.7
34.36,71.0,744.0,157.0
34.38,80.0,748.0,327.8
34.4,89.0,753.0,154.1
34.42,98.0,755.0,331.9
34.44,108.0,761.0,291.2
34.46,116.0,761.0,-1.1
34.48,125.0,765.0,151.7
34.5,132.0,763.0,159.9
34.52,138.0,765.0,306.4
34.54,143.0,764.0,62.9
34.56,146.0,764.0,22.2
34.58,149.0,767.0,71.6
34.6,149.0,768.0,267.2
34.62,149.0,768.0,0.6
34.64,147.0,766.0,0.4
34.66,143.0,766.0,0.6
34.68,138.0,764.0,136.9
34.7,132.0,763.0,171.0
34.72,125.0,772.0,358.7
34.74,117.0,768.0,455.5
34.76,108.0,766.0,212.4
34.78,99.0,764.0,5.9
