elapsed_sec,angle_deg,flex_raw_adc,current_mA
17.3,47.0,718.0,183.7
17.32,41.0,717.0,0.6
17.34,36.0,718.0,18.5
17.36,33.0,720.0,40.5
17.38,30.0,718.0,1.9
17.4,30.0,718.0,0.7
17.42,30.0,720.0,0.6
17.44,32.0,718.0,0.4
17.46,36.0,717.0,0.6
17.48,41.0,718.0,0.7
17.5,47.0,718.0,0.6
17.52,54.0,718.0,-5.2
17.54,62.0,718.0,-12.9
17.56,71.0,718.0,206.3
17.58,80.0,718.0,270.1
17.6,89.0,718.0,280.7
17.62,99.0,718.0,0.4
17.64,108.0,718.0,0.4
17.66,116.0,718.0,375.4
17.68,124.0,720.0,217.0
17.7,132.0,718.0,161.6
17.72,138.0,717.0,2.3
17.74,143.0,718.0,4.5
17.76,146.0,718.0,33.8
17.78,149.0,718.0,2.2
17.8,150.0,718.0,0.6
17.82,149.0,718.0,0.8
17.84,147.0,714.0,157.2
17.86,143.0,718.0,1.0
17.88,138.0,719.0,0.4
17.9,132.0,718.0,0.7
17.92,125.0,719.0,0.1
17.94,117.0,718.0,-8.7
17.96,108.0,718.0,246.6
17.98,99.0,719.0,296.0
18.0,90.0,719.0,262.2
18.02,81.0,720.0,53.8
18.04,71.0,719.0,32.1
18.06,63.0,719.0,67.7
18.08,55.0,720.0,205.8
18.1,47.0,719.0,1.3
18.12,41.0,719.0,0.4
18.14,36.0,720.0,3.4
18.16,32.0,720.0,76.5
18.18,30.0,718.0,0.4
18.2,30.0,720.0,0.2
18.22,30.0,720.0,6.7
18.24,32.0,720.0,0.2
18.26,36.0,720.0,4.4
18.28,41.0,720.0,5.3
18.3,47.0,720.0,4.4
18.32,54.0,720.0,-6.7
18.34,62.0,720.0,302.8
18.36,71.0,720.0,201.2
18.38,80.0,720.0,173.7
18.4,89.0,721.0,96.1
18.42,98.0,720.0,1.9
18.44,108.0,720.0,193.8
18.46,116.0,720.0,201.2
18.48,124.0,720.0,211.9
18.5,132.0,720.0,0.8
18.52,138.0,720.0,0.6
18.54,143.0,720.0,4.0
18.56,146.0,718.0,424.0
18.58,149.0,718.0,2.2
18.6,149.0,719.0,0.4
18.62,149.0,719.0,1.6
